КОПУК,Название,Директор,Телефон,Факс,E-mail,Сайт,Адрес,ИНН,Начало,Конец,"Количество помещений (зданий) - всего, единиц    ","из них (из гр.2) доступны для инвалидов и лиц с нарушением: зрения, единиц","из них (из гр.2) доступны для инвалидов и лиц с нарушением: слуха, единиц","из них (из гр.2) доступны для инвалидов и лиц с нарушением: опорно-двигательного аппарата, единиц",из общего количества помещений (зданий) (из гр.2) объекты культурного наследия федерального значения,из общего количества помещений (зданий) (из гр.2) объекты культурного наследия регионального значения,из общего количества помещений (зданий) (из гр.2) техническое состояние помещений (зданий) - требуют капитального ремонта,из общего количества помещений (зданий) (из гр.2) техническое состояние помещений (зданий) - аварийные,из общего количества помещений (зданий) (из гр.2) по формам пользования - в оперативном управлении,из общего количества помещений (зданий) (из гр.2) по формам пользования - арендованные,из общего количества помещений (зданий) (из гр.2) по формам пользования - прочие,"Количество концертных залов, единиц","вместимость основного (ых) зала (ов), мест","из них (из гр.14) доступны для лиц с нарушением опорно-двигательного аппарата, мест","Вместимость дополнительных залов, мест","из них (из гр.16) доступны для лиц с нарушением опорно-двигательного аппарата, мест","Количество дополнительных репетиционных помещений, единиц","Площадь дополнительных репетиционных помещений, кв м","Численность работников списочного состава на конец года - всего, человек","из них (из гр.20) основной персонал, человек","из них (из гр.20) имеют инвалидность, человек","из них (из гр.20) прошли обучение (инструкти-рование) по вопросам, связанным с предоставлением услуг инвалидам, человек",Количество оборудования для показа постановок для лиц с нарушением (единиц): зрения,Количество оборудования для показа постановок для лиц с нарушением (единиц): слуха,"Число единиц специализированного оборудования для инвалидов, единиц","Наличие доступа в Интернет (да-1, нет-0)","Наличие доступа в Интернет для посетителей из фойе (да-1, нет-0)","Наличие электронной почты (да-1, нет-0)","Наличие собственного Интернет–сайта или Интернет-страницы (да-1, нет-0)","Наличие собственного Интернет–сайта или Интернет–страницы, доступной для слепых и слабовидящих (да-1, нет-0)","Число мероприятий - всего, единиц","из них для детей, единиц ",из общего числа мероприятий (из гр.3) доступных для инвалидов и лиц с нарушениями зрения,из общего числа мероприятий (из гр.3) доступных для инвалидов и лиц с нарушениями слуха,из общего числа мероприятий (из гр. 3) доступных для   лиц с нарушениями опорно-двигательного аппарата,"Число зрителей - всего, тыс.чел.","из них на мероприятиях для детей, тыс.чел.","Число мероприятий - всего, единиц","из них для детей, единиц ",из общего числа мероприятий (из гр.3) доступных для инвалидов и лиц с нарушениями зрения,из общего числа мероприятий (из гр.3) доступных для инвалидов и лиц с нарушениями слуха,из общего числа мероприятий (из гр. 3) доступных для   лиц с нарушениями опорно-двигательного аппарата,"Число зрителей - всего, тыс.чел.","из них на мероприятиях для детей, тыс.чел.","Число мероприятий - всего, единиц","из них для детей, единиц ",из общего числа мероприятий (из гр.3) доступных для инвалидов и лиц с нарушениями зрения,из общего числа мероприятий (из гр.3) доступных для инвалидов и лиц с нарушениями слуха,из общего числа мероприятий (из гр. 3) доступных для   лиц с нарушениями опорно-двигательного аппарата,"Число зрителей - всего, тыс.чел.","из них на мероприятиях для детей, тыс.чел.","Число мероприятий - всего, единиц","из них для детей, единиц ",из общего числа мероприятий (из гр.3) доступных для инвалидов и лиц с нарушениями зрения,из общего числа мероприятий (из гр.3) доступных для инвалидов и лиц с нарушениями слуха,из общего числа мероприятий (из гр. 3) доступных для   лиц с нарушениями опорно-двигательного аппарата,"Число зрителей - всего, тыс.чел.","из них на мероприятиях для детей, тыс.чел.","Число концертов в пределах своего региона  (сумма строк 02, 04, 05) - всего, единиц","из них для детей, единиц ",из общего числа мероприятий (из гр.3) доступных для инвалидов и лиц с нарушениями зрения,из общего числа мероприятий (из гр.3) доступных для инвалидов и лиц с нарушениями слуха,из общего числа мероприятий (из гр. 3) доступных для   лиц с нарушениями опорно-двигательного аппарата,"Число зрителей - всего, тыс.чел.","из них на мероприятиях для детей, тыс.чел.","Число мероприятий - всего, единиц","из них для детей, единиц ",из общего числа мероприятий (из гр.3) доступных для инвалидов и лиц с нарушениями зрения,из общего числа мероприятий (из гр.3) доступных для инвалидов и лиц с нарушениями слуха,из общего числа мероприятий (из гр. 3) доступных для   лиц с нарушениями опорно-двигательного аппарата,"Число зрителей - всего, тыс.чел.","из них на мероприятиях для детей, тыс.чел.","Число мероприятий - всего, единиц","из них для детей, единиц ",из общего числа мероприятий (из гр.3) доступных для инвалидов и лиц с нарушениями зрения,из общего числа мероприятий (из гр.3) доступных для инвалидов и лиц с нарушениями слуха,из общего числа мероприятий (из гр. 3) доступных для   лиц с нарушениями опорно-двигательного аппарата,"Число зрителей - всего, тыс.чел.","из них на мероприятиях для детей, тыс.чел.","Число мероприятий - всего, единиц","из них для детей, единиц ",из общего числа мероприятий (из гр.3) доступных для инвалидов и лиц с нарушениями зрения,из общего числа мероприятий (из гр.3) доступных для инвалидов и лиц с нарушениями слуха,из общего числа мероприятий (из гр. 3) доступных для   лиц с нарушениями опорно-двигательного аппарата,"Число мероприятий - всего, единиц","из них для детей, единиц ","Число мероприятий - всего, единиц","из них для детей, единиц ","Число мероприятий на гастролях за рубежом- всего, единиц","из них для детей, единиц ","Число мероприятий - всего, единиц","из них для детей, единиц ",из общего числа мероприятий (из гр.3) доступных для инвалидов и лиц с нарушениями зрения,из общего числа мероприятий (из гр.3) доступных для инвалидов и лиц с нарушениями слуха,из общего числа мероприятий (из гр. 3) доступных для   лиц с нарушениями опорно-двигательного аппарата,значение,значение,значение,значение,значение
080269,Духовой оркестр г.Таганрога,Аникин Владимир Евгеньевич,8(863)460-34-82,null,musschool3@mail.ru,null,"347949, Ростовская обл., город Таганрог, улица Петровская, дом 73",6154084153,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,1,,,,,,,,,,1,,,,,,1,60,37,35,1,,,,,true,,true,,,,,,,,,,,,,,,,,42,10,,,,32.3,4.9,,,,,,,,42,10,,,,32.3,4.9,42,10,,,,32.3,4.9,42,10,,,,32.3,4.9,40,10,,,,,,,,,,,,,,,,,1,1,1
080274,Камерный оркестр г.Таганрога,Гуревич Александр Николаевич,8(863)437-02-37,null,buh.kollektiv@mail.ru,chorlik.ru,"347949, Ростовская обл., город Таганрог, улица Петровс��ая, дом 73",6154080416,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,1,,,,,,,,,,1,,,,,,1,85,20,19,,20,,,,true,,true,,,,,,,,,,,,,,,,,38,5,,,,15.2,0.5,,,,,,,,38,5,,,,15.2,0.5,38,5,,,,15.2,0.5,38,5,,,,15.2,0.5,30,5,,,,,,,,,,,,,,,,,1,1,
080289,Академический хор г.Новочеркасска,Рейн Жанна Филипповна,8(863)524-55-47,null,zhanna@chor-novo.ru,хор-ново.рф,"346400, Ростовская обл., город Новочеркасск, проспект Платовский, дом 73",6150017759,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,1,1,1,1,,,,,1,,,,,,,,,,10,5,,,,,,true,,true,true,,,,,,,,,,,,,,,,25,5,25,25,25,25.7,6.8,2,,2,2,2,1,,27,5,27,27,27,26.7,6.8,26,5,26,26,26,26.2,,27,5,27,27,27,26.7,6.8,27,5,27,27,27,,,,,,,,,,,,,,1,1,5
080293,Таганрогский джаз-оркестр,Акимов Вячеслав Владимирович,8(863)432-27-43,null,dk-festival@mail.ru,dk-festival.ru,"347910, Ростовская обл., город Таганрог, улица Ленина, дом 212",6154087267,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,1,,,,,,,,,,1,,,,,,1,88.6,26,21,,,,,,true,,true,,,,,,,,,,,,,,,,,29,,,,,22.5,,,,,,,,,29,,,,,22.5,,29,,,,,22.5,,,,,,,,,29,,,,,,,,,,,,,,,,,,1,,
080306,"Камерный хор ""Лик"" г.Таганрога",Логинову Алексею Викторовичу,8(906)182-07-76,null,aloginov@list.ru,chorlik.ru,"347949, Ростовская обл., город Таганрог, улица Петровская, дом 73",6154083287,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,1,,,,,,,,,,1,,,,,,1,60,32,31,,32,,,,true,,true,true,true,,,,,,,,,,,,,,,33,2,,,,19.1,1.5,3,,,,,1.1,,36,2,,,,20.2,1.5,36,2,,,,20.2,1.5,36,2,,,,20.2,1.5,30,2,,,,,,,,,,,,,,,,,1,1,
080310,"Фольклорный ансамбль ""Православный Дон""",Вечёркин Геннадий Иванович,8(863)823-12-39,null,pravos_don@mail.ru,folklore.rnd.muzkult.ru,"346250, Ростовская обл., район Боковский, станица Боковская, улица Ленина, дом 69",6104003350,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,1,,,,,,,,1,,,,,,,,,,25,10,2,,,,,true,,true,true,,,,,,,,,,,,,,,,21,,,,,4,,28,,,,,6.6,,49,,,,,10.6,,27,,,,,7,,22,,,,,3.6,,,,,,,2,,,,,,,,,,,2,,1,1,20
080325,"Учреждение культуры ""Донское сияние""",Иващенко Александр Сергеевич,8(863)532-11-31,null,sholculture@mail.ru,veshki.donland.ru,"346270 Ростовская обл., район Шолоховский, станица Вешенская, переулок Красный",6139008574,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,1,,,,,,,,,1,,1,453,,,,,,11,7,1,11,,,,true,,true,true,,20,,,,20,2.4,,6,,,,6,1.5,,20,,,,20,1.2,,8,,,,8,1.2,,48,,,,48,4.8,,48,,,,48,4.8,,48,,,,48,4.8,,45,,,,45,4,,,,1,,6,,,,6,4,1,1,1,1
087004,Барнаульский духовой оркестр,null,8(385)235-80-66,null,mukbdo@mail.ru,null,"658560, Алтайский край, город Барнаул, проспект Ленина, дом 152",2224045925,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,1,1,1,1,,,,,,1,,1,752,,,,1,290,62,38,1,1,,,,true,,true,,,10,,8,,10,3,,8,,8,,8,3,,35,9,26,,35,31,10,,,,,,,,45,9,34,,45,34,10,23,4,23,,23,21,5,9,1,9,,9,3,0.30000000000000004,14,9,14,,14,,,,,1,,,,,,,,1,1,1,
080700,"Гос.ансамбль песни и пляски ""Казачья воля""",Семененко Николай Александрович,8(8442)97-58-82,null,cosvolya@mail.ru,null,"400001, Волгоградская обл., город Волгоград, улица Рабоче-Крестьянская, дом 15",3445121414,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,1,,,,,,,,,1,,,,,,,,,39,30,2,,,,,true,,true,true,,,,,,,,,,,,,,,,55,6,,,,24.2,2.3,,,,,,,,55,6,,,,24.2,2.3,55,6,,,,24.2,2.3,55,6,,,,24.2,2.3,,,,,,27,,27,,7,,,,,,,5,1,1,1,
080768,Магаданский оркестр духовой и эстрадной музыки,Грошевик Алексей Валерьевич,8(413)262-28-94,null,mgdduhovoy@mail.ru,orkestr.mag.muzkult.ru,"685017, Магаданская обл., город Магадан, проспект Карла Маркса, дом 25",4909023570,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,1,,,,,,,,1,,,,,,,,,,23,23,,,,,,,,true,true,true,,,,,,,,,,,,,,,2,,,,,0.2,,,,,,,,,2,,,,,0.2,,2,,,,,0.2,,,,,,,,,65,9,,,,,,,,,,,,,,,,,1,,7
061004,Гос. филармония Алтайского края,Надточий Елена Леонидовна,8(385)250-64-41,null,gfak@yandex.ru,null,"656043, Алтайский край, город Барнаул, улица Ползунова, дом 35",2225002843,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,6,,,,2,,1,,5,1,,2,422,,130,,3,1302,224,154,7,,,,,true,,true,true,,175,50,,,,50.4,14.5,167,49,,,,46.8,14.4,81,,,,,2.9,,,,,,,,,256,50,,,,53.3,14.5,81,,,,,2.9,2.9,159,50,,,,46.3,14.5,34,,,,,6,,6,,50,,3,,,,,4,2,5,5,
061080,Кубанский казачий хор,АРЕФЬЕВ АНАТОЛИЙ ЕВГЕНЬЕВИЧ,8(861)255-75-03,8(861)268-31-47,zaharchenko@kkx.ru,kkx.ru,"350064, Краснодарский край, город Краснодар, улица Красная, дом 5",2309066787,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,2,,1,,,2,1,,2,,,2,1054,40,299,20,3,458,384,205,10,,,,3,true,,true,true,,47,10,,,,20.5,1.9,47,10,,,,20.5,1.9,145,24,,,,62.7,4.1,,,,,,,,192,34,,,,83.2,6,192,34,,,,83.2,6,192,34,,,,83.2,6,152,,,,,98,,98,,9,,22,14,,,,98,9,4,4,80
061146,Гос.филармония Респ.Адыгея,Тучина Елена Игоревна.,8(877)256-08-03,8(877)256-92-01,gosfil@mail.ru,filarmoniya-ra.ru,"Респ. Адыгея, город Майкоп, улица Пионерская",0105021311,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,1,,,1,,,,,1,,,2,813,,100,,3,210,236,186,11,,,,1,true,true,true,true,true,263,170,,,263,29.8,17.8,223,132,,,223,25.3,15.2,145,86,,,,15.8,9.2,3,,,,,0.5,,411,256,,,263,46.1,27,411,256,,,263,46.1,27,411,256,,,263,46.1,27,26,15,,,23,13,12,13,12,,,35,,,,35,13,,5,5,3
061409,Гос.ставропольская краевая филармония,Конева Лариса Леонидовна,8(865)226-99-53,null,stfilarmonia@mail.ru,stavfilarmonia.ru,"355006, Ставропольский край, город Ставрополь, проспект К.Маркса, дом 61",2636021546,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,4,,,1,,1,1,,2,2,,1,440,,,,3,160,179,138,8,,,,,true,,true,true,,99,81,,,99,24.4,19.7,99,81,,,99,24.4,19.7,157,12,,,,49.2,2.7,,,,,,,,256,93,,,99,73.6,22.4,250,93,,,93,72,22.4,250,93,,,93,72,22.4,115,,,,,,,,,,,14,6,,,14,,,4,4,5
062115,"Театр фольклора ""Разгуляй""",Серова Наталья Андреевна,8(492)221-67-70,8(492)221-67-70,vladfilarmonia@vinfo.ru,razgulyai33.ru,"600031, Владимирская обл., город Владимир, улица Добросельская, дом 194а",3329012750,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,1,,,1,,,1,,1,,,1,110,8,,,1,91.7,51,31,2,31,,,,true,,true,true,true,113,93,,,,9.9,8.5,113,93,,,,9.9,8.5,42,5,,,,32,1.4,,,,,,,,155,98,,,,41.9,9.9,155,98,,,,41.9,9.9,155,98,,,,41.9,9.9,48,8,,,,,,,,,,,,,,,,,1,1,
062416,Воронежский концертный зал,Янченко Игорь Игоревич,8(473)254-56-64,null,maiyashat@rambler.ru,koncertzal.ru,"394036, Воронежская обл., город Воронеж, улица Театральная, дом 17",3666180947,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,2,1,1,1,,,,,1,1,,3,960,10,1635,,3,1280,144,110,,,1,1,3,true,true,true,true,true,85,43,85,85,85,42.3,28.5,74,42,74,74,74,37.6,23.3,14,1,,,,9,0.5,3,,,,,2.8,,102,44,85,85,85,54.1,29,45,13,29,29,29,22.5,6.3,25,9,22,22,22,12.3,5.1,13,1,2,2,2,9,3,2,,1,,134,19,106,106,106,9,1,2,2,
062420,Дир-ция Междунар.Платоновского фестиваля,Пристинская Любовь Борисовна,8(473)255-55-30,null,info@platonovfest.com,null,"394036, Воронежская обл., город Воронеж, улица Театральная, дом 30",3666166237,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,1,,,,,,,,,,1,,,,,,,,15,10,,,,,,true,,true,true,,,,,,,,,,,,,,,,,,,,,,,167,83,,,,113,8.4,167,83,,,,113,8.4,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
062834,Кафедральный Собор г.Калининград,null,8(401)293-45-83,null,soborkaliningrad@mail.ru,sobor-kaliningrad.ru,"236006, Калининградская обл., город Калининград, улица Канта, дом 1",3906014569,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,2,1,1,1,1,,1,,2,,,2,522,20,100,,,,38,33,,2,,3,32,true,,true,true,true,675,10,,675,667,131.2,1.3,667,10,,667,667,131.1,1.3,,,,,,,,,,,,,,,675,10,,675,667,131.2,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,1,,2
061428,Гос. филармония Карачаево-Черкесской Республики,Гагиев Мурат Владимирович,8(878)226-55-25,null,filarkchr@yandex.ru,filarmoniya-kchr.ru,"369000, Карачаево-Черкесская Респ., город Черкесск, улица Первомайская, дом 26",0901025272,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,2,,,1,,,,,1,1,,1,326,8,,,1,672,122,72,5,,,,,true,,true,true,,86,42,,,,8.5,5.6,86,42,,,,8.5,5.6,37,18,,,,2.3,0.8,,,,,,,,123,60,,,,10.8,6.4,123,60,,,,10.8,6.4,82,60,,,,7.8,6.4,24,,,,,,,,,,,,,,,,,,8,6,10
061606,Амурская областная филармония,Смирнова  Ольга Николаевна,8(416)299-90-02,null,filarmonia1@rambler.ru,amurphil.ru,"675000, Амурская обл., гор��д Благовещенск, улица Пионерская, дом 1",2801022553,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,2,1,1,1,,,1,,2,,,1,576,3,,,,,115,61,4,,,1,11,true,,true,true,,89,44,,89,89,33.6,15.1,89,44,,89,89,33.6,15.1,124,37,,,,61.1,2.4,226,185,,,,20.7,10.2,439,266,,89,89,115.4,27.7,439,266,,89,89,115.4,27.7,273,214,,19,19,27.9,10.2,153,20,,27,27,22,2,4,,24,2,30,5,,30,30,21,24,3,3,13
062007,Брянская областная филармония,Основина Галина Николаевна,8(483)232-24-02,null,guk-bof@yandex.ru,filarmonia32.ru,"241050, Брянская обл., город Брянск, улица Калинина, дом 82",3234011910,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,1,1,,1,,,1,,1,,,2,726,30,80,80,,,165,130,6,11,,,,true,true,true,true,true,133,26,,,,66.6,9.6,126,25,,,,46.2,9.5,479,361,3,,36,173.1,26.3,,,,,,,,612,387,3,,36,239.7,35.9,554,383,1,,28,174.5,31.8,332,161,3,,20,140,13.4,181,5,,,28,34,17,20,6,9,,106,15,,,,34,9,11,6,12
062204,Агентство по проведению КМП,Асеев Дмитрий Васильевич,8(844)238-66-00,null,agbuk@bk.ru,,"400131, Волгоградская обл., город Волгоград, набережная 62-й Армии, дом 4",3444077219,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,1,,,,,,,,1,,,,,,,,,,22,10,,,,,,true,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
062810,"Концертно-театральный комплекс ""Дом искусств""",Бондаренко Елена Алексеевна,8(401)264-38-66,null,domis@klgd.ru,domiskusstv.com,"236039, Калининградская обл., город Калининград, проспект Ленинский, дом 155",3908016280,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,1,1,1,1,,,,,1,,,2,799,6,155,,1,79.5,102,58,3,18,,,,true,true,true,true,true,101,57,,,101,49.9,31.2,101,57,,,101,49.9,31.2,11,,,,,5.2,,,,,,,,,112,57,,,101,55.1,31.2,110,57,,,101,54.2,31.2,,,,,,,,11,,,,,,,,,,,,,,,,,,1,,6
063014,Калужская областная филармония,Бирюкова Марина Юрьевна,8(484)255-44-50,null,sekretar@filarmonika.ru,filarmonika.ru,"248016, Калужская обл., город Калуга, улица Ленина, дом 60",4028017080,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,1,,,1,,,,,1,,,1,881,10,1620,200,10,277,295,251,8,,,,,true,true,true,true,true,88,25,,,64,23.4,7.1,45,15,,,45,18.4,6.2,233,121,,,70,31.7,7.7,,,,,,,,321,146,,,134,55.1,14.8,320,146,,,134,54.9,14.8,224,111,,,90,39.3,10.7,86,3,,,20,2,,2,,1,,93,22,,,,2,1,11,9,8
063029,Калужский дом музыки,Кулаева Маргарита Евгеньевна,8(484)279-59-32,8(484)279-59-32,dommusic_k@mail.ru,null,"248001, Калужская обл., город Калуга, улица Кирова, дом 6",4027078675,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,1,1,1,1,,,,,1,,,2,250,10,50,20,4,171.6,89,66,4,9,,,,true,true,true,true,,227,98,,,130,45.8,16.5,208,88,,,110,44.1,15.5,19,1,,,,1.9,0.1,,,,,,,,246,99,,,130,47.7,16.6,115,26,,,104,28,4.9,118,30,,,100,16.6,5.2,116,52,,,70,,,,,,,81,3,,,3,,,2,2,4
063315,Кировская муниц. детская филармония,Магосимьянова Эльвира Филидоровна,8(833)267-02-96,8(833)267-02-96,mail@dfkirov.ru,dfkirov.ru,"610002, Кировская обл., город Киров, улица Ленина, дом 100",4348004234,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,1,,,,,1,,,1,,,1,100,,,,1,40.6,22,11,1,,,,,true,,true,true,true,157,149,,,,13.2,12.6,157,,,,,13.2,12.6,71,44,,,,25.7,17.8,,,,,,,,228,193,,,,38.9,30.4,208,181,,,,36.1,30.3,41,41,,,,11.4,11.4,96,67,,,,,,,,,,6,3,,,,,,6,3,
063601,Курганская областная филармония,Антипин Виктор Николаевич,8(352)246-23-90,null,muza45@gmail.com,kurgan-filarmonia.ru,"640023, Курганская обл., город Курган, улица Троицкая площадь, дом 1",4501021182,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,1,,,1,,,,,1,,,2,1075,40,150,150,3,117.8,176,110,7,,,,1,true,true,true,true,true,98,41,,,70,38,12.3,30,11,,,30,16.4,5.7,194,184,,,194,22.8,15.8,244,243,,,,13.5,12.2,536,468,,,264,74.3,40.3,510,468,,,264,57.8,36.4,536,468,,,264,74.3,40.3,,,,,,2,,2,,,,26,5,,,,2,,12,12,33
063917,Гос.филармония С-Пб для детей и юнош-ва,Гусарова Александра Михайловна,8(812)295-09-07,null,filarmonija@mail.ru,null,"194156, г.Санкт-Петербург, проспект Большой Сампсониевский, дом 79",7803066001,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,2,,,1,,,2,,2,,,2,192,1,40,,,,209,167,5,5,,,3,true,,true,true,true,274,274,,,,25.6,25.6,153,153,,,,20.7,20.7,439,439,,,,45.1,45.1,,,,,,,,713,713,,,,70.7,70.7,713,713,,,,70.7,70.7,713,713,,,,70.7,70.7,,,,,,,,,,,,,,,,,,,1,1,11
064869,Театр Натальи Бондаревой,Бондарева Наталья Владимировна,8(495)591-20-38,null,teatr.nb@mail.ru,odin-teatr.com,"143007, Московская обл., район Одинцовский, город Одинцово, шоссе Можайское, дом 36",5032075456,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,1,,,1,,,,,1,,,1,55,,,,,,24,20,,,,,,true,,true,true,true,39,36,,,,1.2,1.1,39,36,,,,1.2,1.1,5,2,,,,8.1,6.1,,,,,,,,44,38,,,,9.3,7.2,44,38,,,,9.3,7.2,,,,,,,,44,38,,,,,,,,,,,,,,,,,1,,1
065306,Орловская гос. филармония,Кленков Сергей Михайлович,8(486)276-49-63,null,nota@orel.ru,philharmusic.ru,"302028, Орловская обл., город Орёл, улица Ленина, дом 23",5753004927,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,1,,,1,,,,,,1,,1,100,,,,,,157,143,3,,,,,true,,true,true,,67,11,,,,5,1,67,11,,,,5,1,288,269,,,,26,18,,,,,,,,355,280,,,,31,19,347,280,,,,30,19,347,280,,,,30,19,2,,,,,,,,,,,,,,,,,,4,4,9
064873,Коломенская филармония,Меркулов Юрий Александрович,8(496)613-04-25,null,filarmoniak@mail.ru,filarmonia-kolomna.ru,"140402, Московская обл., район Коломенский, город Коломна, проспект Окский, дом 17",5022068259,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,1,1,1,1,,,,,,,1,1,594,3,,,,,46,29,1,2,,,,true,,true,true,,,,,,,,,,,,,,,,178,47,2,1,,4.6,2.9,,,,,,,,178,47,2,1,,4.6,2.9,172,46,2,1,,3.7,2.5,127,47,2,1,,4.6,2.9,129,17,2,1,,1,,,,,,,,,,,1,,3,3,3
064962,Концертно-выставочный зал г.Воскресенск,Мишина Жанна Алексеевна,8(496)442-82-95,null,mukvz@mail.ru,,"140200, Московская обл., район Воскресенский, город Воскресенск, улица Октябрьская, дом 18",5005036433,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,1,,,,,,,,1,,,1,100,,,,,,22,9,,2,,,,true,true,true,true,true,86,86,,,,7.6,2.4,85,85,,,,7.5,2.3,35,35,,,,32.7,9.3,,,,,,,,121,121,,,,40.3,11.7,79,79,,,,36.4,10.2,121,121,,,,40.3,11.7,65,65,,,,,,,,,,,,,,,,,2,2,8
065503,Пермская краевая филармония,Ефремов Сергей Владимирович,8(342)212-91-23,null,mailto:tna@kf.perm.ru,filarmonia.online,"614990, Пермский край, город Пермь, улица Сибирская, дом 11",5902290032,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,5,2,2,2,,4,3,,5,,,3,1406,,90,,7,226.3,163,126,2,,2,7,15,true,true,true,true,true,218,72,,,,64.3,9.3,165,20,,,,62,7.1,617,258,,,,136.8,23.5,27,27,,,,3.2,3.2,862,357,,,,204.3,36,500,345,,,,152.8,32.8,836,333,,,,200.2,33.8,707,338,,,,5,,5,,4,,132,,,,,2,1,8,7,20
065734,Образовательно-концертное объединение им.Кима Назаретова,Рустамянц Арам Борисович,8(863)257-28-31,null,info@rostovjazz.ru,rostovjazzschool.ru,"344111, Ростовская обл., город Ростов-на-Дону, проспект 40-летия Победы, дом 318/1",6167034537,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,1,1,1,1,,,,,1,,,,,,,,,,130,106,3,2,,,,true,,true,true,true,,,,,,,,,,,,,,,36,5,,,36,4,1,,,,,,,,36,5,,,36,4,1,36,5,,,36,4,1,17,5,,,17,2.2,1,37,,,,,1,,1,,,,,,,,,1,,2,1,10
066154,Уральский центр народного искусства,Марина Михайловна  Боровкова,8(343)331-29-92,null,office@urfolk-art.ru,urfolk-art.ru,"620017, Свердловская обл., город Екатеринбург, проспект Космонавтов, дом 23",6673103480,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,1,,,1,,,,,1,,,1,802,,,,10,1331.4,260,146,3,,,,,true,true,true,true,true,311,117,,,,82.9,21.3,109,41,,,,53.8,12.4,111,51,,,,23.6,8.2,,,,,,,,422,168,,,,106.5,29.5,139,51,,,,38.4,8.9,98,44,,,,34.3,7.5,26,1,,,,4,,4,,10,,13,1,,,,2,3,3,3,17
066811,Концертное объединение г.Магнитогорска,Литвиненко Наталья Николаевна,8(351)921-46-09,null,filarmonik@yandex.ru,concert-mgn.ru,"455044, Челябинская обл., город Магнитогорск, проспект Карла Маркса, дом 126",7414001636,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,1,1,,,,,,,1,,,1,130,,80,,1,89,144,104,,,,,,true,true,true,true,,166,49,,,,15.4,4.9,166,49,,,,15.4,4.9,213,43,,,7,150.6,17.1,,,,,,,,379,92,,,7,166,22,371,88,,,,166,22,379,92,,,7,166,22,133,13,,,,,,,,,,8,4,,,,,,5,3,5
067246,Центр культуры и досуга г.Улан-Удэ,Шубарова Ирина Николаевна,8(301)221-19-39,null,cult@u-ude.ru,u-udeckid.ru,"670000, Респ. Бурятия, город Улан-Удэ, улица Свердлова, дом 13",0323101983,2018-01-01T00:00:00.000Z,2018-12-31T23:59:59.000Z,2,,,,1,1,1,,2,,,,,,,,,,54,46,1,,,,,true,,true,true,,,,,,,,,,,,,,,,57,,,,,25.7,,,,,,,,,57,,,,,25.7,,21,,,,,9.4,,3,,,,,0.6000000000000001,,,,,,,,,,,,,,,,,,,,4,3,7
